1 	A Brave Refrain 	James-Whitcomb-Riley 	kids 	139 	126 	there are breathtaking descriptions of kids by James-Whitcomb-Riley 	1505 	images/book/kids/7.jpeg 	
3055 	Attention Saint Patrick 	Murray-Leinster 	biography 	200 	184 	this book talks about biography by Murray-Leinster 	1557 	images/book/biography/38.jpeg 	
3056 	Attenuated Attorney Who Rang In The Associate Counsel, The 	George-Ade 	fiction 	162 	134 	this is a good book on fiction by George-Ade 	1619 	images/book/fiction/49.jpeg 	
3057 	Attila 	Henry-Kendall 	science 	105 	64 	this book talks about science by Henry-Kendall 	1823 	images/book/science/38.jpeg 	
3058 	Attila 	August-Strindberg 	biography 	105 	82 	this is a good book on biography by August-Strindberg 	1903 	images/book/biography/26.jpeg 	
3059 	Attitude Of The Public Towards Letters, The 	Arthur-Thomas-Quiller-Couch 	health 	185 	166 	this is a masterpiece on health by Arthur-Thomas-Quiller-Couch 	1244 	images/book/health/99.jpeg 	
3060 	Attorney, An 	John-Earle 	kids 	121 	110 	there are breathtaking descriptions of kids by John-Earle 	1462 	images/book/kids/76.jpeg 	
3061 	Attraction 	Ella-Wheeler-Wilcox 	fiction 	129 	110 	this is a good book on fiction by Ella-Wheeler-Wilcox 	1890 	images/book/fiction/46.jpeg 	
3062 	Attraction Of The Repulsive, The 	Charles-Dudley-Warner 	fiction 	109 	88 	there are breathtaking descriptions of fiction by Charles-Dudley-Warner 	1028 	images/book/fiction/2.jpeg 	
3063 	Au Bal Musette 	Carl-Van Vechten 	science 	199 	161 	this is a good book on science by Carl-Van Vechten 	1809 	images/book/science/2.jpeg 	
3064 	Au Revoir 	Charles-Sangster 	kids 	125 	97 	this book talks about kids by Charles-Sangster 	1066 	images/book/kids/90.jpeg 	
3065 	Au Revoir 	George-Pope-Morris 	fiction 	168 	158 	this book talks about fiction by George-Pope-Morris 	1499 	images/book/fiction/45.jpeg 	
3066 	Au Tombeau De Banville 	Algernon-Charles-Swinburne 	kids 	123 	95 	there are breathtaking descriptions of kids by Algernon-Charles-Swinburne 	1658 	images/book/kids/92.jpeg 	
3067 	Auac And Lamiran 	Dean-S.-Fansler 	science 	108 	98 	this book talks about science by Dean-S.-Fansler 	1382 	images/book/science/3.jpeg 	
3068 	Aubade 	Amy-Lowell 	science 	168 	140 	this is a masterpiece on science by Amy-Lowell 	1466 	images/book/science/45.jpeg 	
3069 	Aubade 	Madison-Julius-Cawein 	fiction 	104 	74 	this is a good book on fiction by Madison-Julius-Cawein 	1306 	images/book/fiction/37.jpeg 	
3070 	Auction, The 	Alice-Brown 	science 	135 	133 	this is a good book on science by Alice-Brown 	1630 	images/book/science/32.jpeg 	
3071 	Auction Block, The 	Rex-Beach 	biography 	162 	150 	this is a masterpiece on biography by Rex-Beach 	1221 	images/book/biography/15.jpeg 	
3072 	Auction Of Antiques, An 	David-Grayson 	kids 	192 	192 	this is a masterpiece on kids by David-Grayson 	1303 	images/book/kids/8.jpeg 	
3073 	Auction Sale, The 	Robert-W.-Service 	kids 	171 	142 	this is a masterpiece on kids by Robert-W.-Service 	1704 	images/book/kids/45.jpeg 	
3074 	Auctorial Induction 	James-Branch-Cabell 	health 	139 	98 	this is a masterpiece on health by James-Branch-Cabell 	1132 	images/book/health/69.jpeg 	
3075 	Audience, The 	Alice-Meynell 	science 	122 	107 	this book talks about science by Alice-Meynell 	1708 	images/book/science/15.jpeg 	
3076 	Audience 	David-Morton 	fiction 	158 	126 	this book talks about fiction by David-Morton 	1225 	images/book/fiction/32.jpeg 	
3077 	Audley Court 	Alfred-Lord-Tennyson 	fiction 	126 	121 	this is a good book on fiction by Alfred-Lord-Tennyson 	1672 	images/book/fiction/12.jpeg 	
3078 	Audubon In The Wild Woods 	Edward-Eggleston 	fiction 	116 	112 	this is a masterpiece on fiction by Edward-Eggleston 	1796 	images/book/fiction/57.jpeg 	
3079 	Auf Wiedersehen 	James-Russell-Lowell 	science 	164 	122 	there are breathtaking descriptions of science by James-Russell-Lowell 	1599 	images/book/science/58.jpeg 	
3080 	Augury, An 	Ambrose-Bierce 	fiction 	102 	90 	this book talks about fiction by Ambrose-Bierce 	1819 	images/book/fiction/7.jpeg 	
3081 	August 	Elinor-Wylie 	biography 	142 	106 	this is a masterpiece on biography by Elinor-Wylie 	1947 	images/book/biography/15.jpeg 	
3082 	August 	Algernon-Charles-Swinburne 	health 	158 	113 	this is a masterpiece on health by Algernon-Charles-Swinburne 	1477 	images/book/health/55.jpeg 	
3083 	August 	Jean-Blewett 	health 	153 	127 	this book talks about health by Jean-Blewett 	1005 	images/book/health/4.jpeg 	
3084 	August 	James-Whitcomb-Riley 	science 	171 	149 	this book talks about science by James-Whitcomb-Riley 	1062 	images/book/science/46.jpeg 	
3085 	August 	Madison-Julius-Cawein 	biography 	176 	127 	this is a masterpiece on biography by Madison-Julius-Cawein 	1213 	images/book/biography/27.jpeg 	
3086 	August 	Helen-Hunt-Jackson 	health 	113 	94 	there are breathtaking descriptions of health by Helen-Hunt-Jackson 	1617 	images/book/health/160.jpeg 	
3087 	August First 	Mary Raymond-Shipman-Andrews 	science 	171 	136 	this book talks about science by Mary Raymond-Shipman-Andrews 	1367 	images/book/science/57.jpeg 	
3088 	August Guests 	Cale-Young-Rice 	health 	144 	97 	this is a masterpiece on health by Cale-Young-Rice 	1906 	images/book/health/172.jpeg 	
3089 	August Midnight, An 	Thomas-Hardy 	kids 	190 	141 	this is a good book on kids by Thomas-Hardy 	1450 	images/book/kids/41.jpeg 	
3090 	August Moon 	Emma-Lazarus 	health 	102 	54 	this is a good book on health by Emma-Lazarus 	1978 	images/book/health/53.jpeg 	
3091 	August Moonlight 	Richard-Le Gallienne 	health 	161 	138 	this book talks about health by Richard-Le Gallienne 	1556 	images/book/health/132.jpeg 	
3092 	August Moonrise 	Sara-Teasdale 	health 	137 	135 	this book talks about health by Sara-Teasdale 	1555 	images/book/health/141.jpeg 	
3093 	August Night 	Elizabeth-Madox-Roberts 	science 	178 	153 	this book talks about science by Elizabeth-Madox-Roberts 	1098 	images/book/science/5.jpeg 	
3094 	August Night, 1914, An 	John-Presland 	biography 	172 	126 	there are breathtaking descriptions of biography by John-Presland 	1726 	images/book/biography/42.jpeg 	
3095 	August Voice, An 	Elizabeth-Barrett-Browning 	fiction 	102 	94 	this book talks about fiction by Elizabeth-Barrett-Browning 	1597 	images/book/fiction/41.jpeg 	
3096 	Auguste Comte 	Elbert-Hubbard 	fiction 	195 	180 	there are breathtaking descriptions of fiction by Elbert-Hubbard 	1978 	images/book/fiction/78.jpeg 	
3097 	Auguste Comte 	John-Morley 	biography 	112 	104 	this book talks about biography by John-Morley 	1807 	images/book/biography/27.jpeg 	
3098 	Augustus Does His Bit: A true-to-life farce 	George-Bernard-Shaw 	fiction 	194 	149 	there are breathtaking descriptions of fiction by George-Bernard-Shaw 	1815 	images/book/fiction/40.jpeg 	
3099 	Auld Carle, The 	David-Rorie 	science 	179 	147 	there are breathtaking descriptions of science by David-Rorie 	1924 	images/book/science/7.jpeg 	
3100 	Auld Doctor, The 	David-Rorie 	health 	146 	126 	this is a masterpiece on health by David-Rorie 	1206 	images/book/health/106.jpeg 	
3101 	Auld Farmers New-Year-Morning Salutation To His Auld Mare, Maggie, The 	Robert-Burns 	biography 	132 	127 	this is a masterpiece on biography by Robert-Burns 	1203 	images/book/biography/34.jpeg 	
3102 	Auld Fisher, The 	George-MacDonald 	science 	195 	167 	this is a good book on science by George-MacDonald 	1552 	images/book/science/16.jpeg 	
3103 	Auld Lang Syne 	Robert-Burns 	biography 	152 	133 	there are breathtaking descriptions of biography by Robert-Burns 	1571 	images/book/biography/5.jpeg 	
3104 	Auld Licht Idylls 	James-Matthew-Barrie 	science 	140 	114 	there are breathtaking descriptions of science by James-Matthew-Barrie 	1907 	images/book/science/25.jpeg 	
3105 	Auld Mans Prayer, The 	George-MacDonald 	science 	109 	108 	this is a masterpiece on science by George-MacDonald 	1095 	images/book/science/40.jpeg 	
3106 	Auld Ringan Oliver 	Jeanie-Lang 	biography 	138 	105 	this book talks about biography by Jeanie-Lang 	1464 	images/book/biography/8.jpeg 	
3107 	Auld Rob Morris 	Robert-Burns 	kids 	131 	119 	this book talks about kids by Robert-Burns 	1133 	images/book/kids/27.jpeg 	
3108 	Aunt And Amabel, The 	Edith-Nesbit 	science 	153 	123 	this is a good book on science by Edith-Nesbit 	1514 	images/book/science/33.jpeg 	
3109 	Aunt And The Sluggard, The 	P-G-Wodehouse 	health 	174 	135 	this book talks about health by P-G-Wodehouse 	1987 	images/book/health/105.jpeg 	
3110 	Aunt Carolines Silk Dress 	Lucy-Maud-Montgomery 	fiction 	196 	174 	this is a good book on fiction by Lucy-Maud-Montgomery 	1415 	images/book/fiction/25.jpeg 	
3111 	Aunt Charlottes Stories of Greek History 	Charlotte-M.-Yonge 	fiction 	195 	147 	this is a masterpiece on fiction by Charlotte-M.-Yonge 	1777 	images/book/fiction/2.jpeg 	
3112 	Aunt Cynthy Dallett 	Sarah-Orne-Jewett 	science 	172 	124 	there are breathtaking descriptions of science by Sarah-Orne-Jewett 	1226 	images/book/science/15.jpeg 	
3113 	Aunt Cyrillas Christmas Basket 	Lucy-Maud-Montgomery 	science 	119 	95 	there are breathtaking descriptions of science by Lucy-Maud-Montgomery 	1206 	images/book/science/58.jpeg 	
3114 	Aunt Deborah 	Mary-Russell-Mitford 	health 	189 	149 	there are breathtaking descriptions of health by Mary-Russell-Mitford 	1652 	images/book/health/101.jpeg 	
3115 	Aunt Dinah Drunk 	Thomas-W.-Talley 	fiction 	198 	166 	there are breathtaking descriptions of fiction by Thomas-W.-Talley 	1034 	images/book/fiction/7.jpeg 	
3116 	Aunt Eliza 	Harry-Graham 	health 	178 	170 	this is a masterpiece on health by Harry-Graham 	1205 	images/book/health/76.jpeg 	
3117 	Aunt Helen 	T-S-Eliot 	science 	145 	131 	this is a good book on science by T-S-Eliot 	1838 	images/book/science/34.jpeg 	
3118 	Aunt Janes Nieces 	L.-Frank-Baum 	science 	192 	187 	this is a masterpiece on science by L.-Frank-Baum 	1242 	images/book/science/5.jpeg 	
3119 	Aunt Janes Nieces Abroad 	L.-Frank-Baum 	fiction 	115 	105 	this is a masterpiece on fiction by L.-Frank-Baum 	1190 	images/book/fiction/71.jpeg 	
3120 	Aunt Janes Nieces and Uncle John 	L.-Frank-Baum 	health 	195 	165 	this is a good book on health by L.-Frank-Baum 	1519 	images/book/health/122.jpeg 	
3121 	Aunt Janes Nieces at Millville 	L.-Frank-Baum 	kids 	115 	105 	there are breathtaking descriptions of kids by L.-Frank-Baum 	1979 	images/book/kids/39.jpeg 	
3122 	Aunt Janes Nieces at Work 	L.-Frank-Baum 	fiction 	153 	152 	this is a masterpiece on fiction by L.-Frank-Baum 	1824 	images/book/fiction/79.jpeg 	
3123 	Aunt Janes Nieces in Society 	L.-Frank-Baum 	biography 	100 	94 	this is a good book on biography by L.-Frank-Baum 	1890 	images/book/biography/7.jpeg 	
3124 	Aunt Janes Nieces in the Red Cross 	L.-Frank-Baum 	biography 	130 	100 	this book talks about biography by L.-Frank-Baum 	1496 	images/book/biography/36.jpeg 	
3125 	Aunt Janes Nieces On Vacation 	L.-Frank-Baum 	science 	128 	79 	this book talks about science by L.-Frank-Baum 	1992 	images/book/science/7.jpeg 	
3126 	Aunt Janes Nieces Out West 	L.-Frank-Baum 	science 	190 	187 	this is a masterpiece on science by L.-Frank-Baum 	1718 	images/book/science/35.jpeg 	
3127 	Aunt Jemima 	Thomas-W.-Talley 	kids 	124 	82 	this book talks about kids by Thomas-W.-Talley 	1022 	images/book/kids/45.jpeg 	
3128 	Aunt Kipp 	Louisa-May-Alcott 	science 	148 	101 	this is a good book on science by Louisa-May-Alcott 	1367 	images/book/science/55.jpeg 	
3129 	Aunt Mary 	Harriet-Beecher-Stowe 	health 	107 	76 	this book talks about health by Harriet-Beecher-Stowe 	1628 	images/book/health/60.jpeg 	
3130 	Aunt Mary 	T.-S.-Arthur 	science 	143 	116 	this is a good book on science by T.-S.-Arthur 	1266 	images/book/science/21.jpeg 	
3131 	Aunt Marys Preserving Kettle 	T.-S.-Arthur 	health 	123 	73 	this book talks about health by T.-S.-Arthur 	1809 	images/book/health/88.jpeg 	
3132 	Aunt Marys Suggestion 	T.-S.-Arthur 	health 	167 	124 	this is a good book on health by T.-S.-Arthur 	1075 	images/book/health/151.jpeg 	
3133 	Aunt Nell 	George-A.-Birmingham 	fiction 	135 	95 	this is a good book on fiction by George-A.-Birmingham 	1052 	images/book/fiction/18.jpeg 	
3134 	Aunt Philippa And The Men 	Lucy-Maud-Montgomery 	biography 	169 	121 	this is a masterpiece on biography by Lucy-Maud-Montgomery 	1543 	images/book/biography/20.jpeg 	
3135 	Aunt Rachel 	T.-S.-Arthur 	health 	113 	81 	this is a masterpiece on health by T.-S.-Arthur 	1103 	images/book/health/3.jpeg 	
3136 	Aunt Rachels Curse 	Charles-M.-Skinner 	biography 	112 	62 	this book talks about biography by Charles-M.-Skinner 	1020 	images/book/biography/37.jpeg 	
3137 	Aunt Susannas Birthday Celebration 	Lucy-Maud-Montgomery 	kids 	158 	123 	this is a good book on kids by Lucy-Maud-Montgomery 	1397 	images/book/kids/6.jpeg 	
3138 	Aunt Susannas Thanksgiving Dinner 	Lucy-Maud-Montgomery 	biography 	188 	143 	there are breathtaking descriptions of biography by Lucy-Maud-Montgomery 	1654 	images/book/biography/25.jpeg 	
3139 	Aunt Tabitha 	Oliver-Wendell-Holmes 	biography 	145 	113 	there are breathtaking descriptions of biography by Oliver-Wendell-Holmes 	1627 	images/book/biography/22.jpeg 	
3140 	Aunt Zillah Speaks 	Herbert-Edward-Palmer 	kids 	182 	176 	there are breathtaking descriptions of kids by Herbert-Edward-Palmer 	1945 	images/book/kids/20.jpeg 	
3141 	Aunt, The Nieces, And The Dog, The 	Samuel-Butler 	biography 	199 	150 	there are breathtaking descriptions of biography by Samuel-Butler 	1971 	images/book/biography/0.jpeg 	
3142 	Aunties Skirts 	Robert-Louis-Stevenson 	science 	155 	138 	this book talks about science by Robert-Louis-Stevenson 	1417 	images/book/science/10.jpeg 	
3143 	Aunty 	Edgar-A.-Guest 	fiction 	139 	137 	this is a masterpiece on fiction by Edgar-A.-Guest 	1494 	images/book/fiction/61.jpeg 	
3144 	Aurelias Unfortunate Young Man 	Mark-Twain 	fiction 	185 	165 	there are breathtaking descriptions of fiction by Mark-Twain 	1665 	images/book/fiction/50.jpeg 	
3145 	Auri Sacra Fames 	Thomas-Gent 	kids 	183 	139 	this is a good book on kids by Thomas-Gent 	1671 	images/book/kids/86.jpeg 	
3146 	Auriki Reef 	Louis-Becke 	kids 	120 	88 	this is a masterpiece on kids by Louis-Becke 	1597 	images/book/kids/35.jpeg 	
3147 	Aurora 	Charles-Mackay 	science 	103 	55 	there are breathtaking descriptions of science by Charles-Mackay 	1405 	images/book/science/25.jpeg 	
3148 	Aurora 	Emily-Dickinson 	fiction 	182 	155 	there are breathtaking descriptions of fiction by Emily-Dickinson 	1643 	images/book/fiction/27.jpeg 	
3149 	Aurora Borealis 	Herman-Melville 	science 	173 	157 	there are breathtaking descriptions of science by Herman-Melville 	1788 	images/book/science/23.jpeg 	
3150 	Aurora Borealis, The 	George-MacDonald 	science 	135 	128 	this book talks about science by George-MacDonald 	1697 	images/book/science/2.jpeg 	
3151 	Aurore At Play 	Mrs. Andrew-Lang 	health 	118 	69 	this is a good book on health by Mrs. Andrew-Lang 	1040 	images/book/health/139.jpeg 	
3152 	Ausonius 	Richard-Lovelace 	science 	152 	149 	there are breathtaking descriptions of science by Richard-Lovelace 	1158 	images/book/science/51.jpeg 	
3153 	Ausonius Epig 	Richard-Lovelace 	science 	101 	72 	this book talks about science by Richard-Lovelace 	1155 	images/book/science/49.jpeg 	
3154 	Ausonius Lib. Epig [On the Sicilian strand a hare well wrought] 	Richard-Lovelace 	health 	178 	137 	this book talks about health by Richard-Lovelace 	1080 	images/book/health/125.jpeg 	
3155 	Ausonius Lib. Epig [The Cynicks narrow houshould stuffe of crutch] 	Richard-Lovelace 	biography 	113 	67 	this is a masterpiece on biography by Richard-Lovelace 	1346 	images/book/biography/31.jpeg 	
3156 	Ausonius Lib. Epig. 	Richard-Lovelace 	kids 	161 	113 	this book talks about kids by Richard-Lovelace 	1156 	images/book/kids/93.jpeg 	
3157 	Ausonius Lib. I. Epig. 	Richard-Lovelace 	science 	194 	144 	there are breathtaking descriptions of science by Richard-Lovelace 	1402 	images/book/science/52.jpeg 	
3158 	Auspex 	James-Russell-Lowell 	fiction 	104 	93 	there are breathtaking descriptions of fiction by James-Russell-Lowell 	1695 	images/book/fiction/65.jpeg 	
3159 	Austen-Leighs Memoir Of Jane Austen 	Goldwin-Smith 	biography 	131 	107 	this book talks about biography by Goldwin-Smith 	1040 	images/book/biography/33.jpeg 	
3160 	Austere Governor, The 	Ambrose-Bierce 	biography 	116 	109 	this is a masterpiece on biography by Ambrose-Bierce 	1604 	images/book/biography/30.jpeg 	
3161 	Austerity Of Poetry [Sonnet] 	Matthew-Arnold 	science 	180 	175 	this book talks about science by Matthew-Arnold 	1454 	images/book/science/37.jpeg 	
3162 	Austins Girl 	Kathleen-Thompson-Norris 	science 	125 	101 	this book talks about science by Kathleen-Thompson-Norris 	1691 	images/book/science/9.jpeg 	
3163 	Austral Months, The 	Henry-Kendall 	biography 	104 	82 	this is a masterpiece on biography by Henry-Kendall 	1202 	images/book/biography/18.jpeg 	
3164 	Australia 	Edward-Dyson 	health 	142 	131 	this is a masterpiece on health by Edward-Dyson 	1143 	images/book/health/86.jpeg 	
3165 	Australia Vindex 	Henry-Kendall 	fiction 	173 	129 	this book talks about fiction by Henry-Kendall 	1923 	images/book/fiction/35.jpeg 	
3166 	Australia; Or, The New Golden Age 	James-Avis-Bartley 	biography 	138 	121 	this is a good book on biography by James-Avis-Bartley 	1496 	images/book/biography/10.jpeg 	
3167 	Australian Bards And Bush Reviewers 	Henry-Lawson 	kids 	171 	139 	there are breathtaking descriptions of kids by Henry-Lawson 	1067 	images/book/kids/3.jpeg 	
3168 	Australian Bell-Bird, The 	Jean-Ingelow 	health 	142 	95 	this is a masterpiece on health by Jean-Ingelow 	1485 	images/book/health/124.jpeg 	
3169 	Australian Birds In 1697 	James-R.-McClymont 	kids 	125 	101 	this is a good book on kids by James-R.-McClymont 	1110 	images/book/kids/9.jpeg 	
3170 	Australian Emigrant, The 	Henry-Kendall 	kids 	142 	142 	this book talks about kids by Henry-Kendall 	1225 	images/book/kids/24.jpeg 	
